"","X","id","name","address","city","state","zip","telephone","type","status","population","county","country","lat","long","naics_code","naics_desc","source","sourcedate","val_date","website","alt_name","owner","beds","trauma","helipad","overall_type","tot_res","tot_staff","excess_bed","medicaidid","medicareid","state_lic","sourcetype","emergtitle","emergtel","emergext","st_vendor","st_version","geoprec","phoneloc","qc_qa","ucaoa_id","ny_metro"
"627",42854,NA,"Hilltop Pharmacy","593 Fort Washington Avenue","New York","NY",10033,NA,"Pharmacy","unknown",NA,NA,NA,40.85496,-73.93721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"628",42864,NA,"Duane Reade #16555","530 5th Ave Ste 102","New York","NY",100365101,NA,"Pharmacy","open",NA,NA,NA,40.75517,-73.97989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"629",42870,NA,"Ajanta Pharmacy","2718 8th Ave","New York","NY",100304104,NA,"Pharmacy","open",NA,NA,NA,40.82243,-73.94209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"630",42908,NA,"Upper Madison Drugs","1590 Madison Ave","New York","NY",100293816,NA,"Pharmacy","open",NA,NA,NA,40.79402,-73.94939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"631",42912,NA,"V L V Med Pharmacy Inc","4085 Broadway","New York","NY",100321535,NA,"Pharmacy","not participating",NA,NA,NA,40.84426,-73.93916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"632",42917,NA,"Bowery Pharmacy","95 Bowery","New York","NY",100024901,NA,"Pharmacy","open",NA,NA,NA,40.71732,-73.99521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"633",42937,NA,"Din Pharmacy Corporation","2015 Amsterdam Ave","New York","NY",100325013,NA,"Pharmacy","not participating",NA,NA,NA,40.83457,-73.94055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"634",42941,NA,"Duane Reade","1627 Broadway","New York","NY",10019,NA,"Pharmacy","open",NA,NA,NA,40.76136,-73.98431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"635",42945,NA,"Duane Reade","866 Third Ave","New York","NY",10022,NA,"Pharmacy","unknown",NA,NA,NA,40.75877,-73.96784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"636",42961,NA,"St Jesus Pharmacy","4180 Broadway","New York","NY",100333736,NA,"Pharmacy","open",NA,NA,NA,40.8479,-73.93768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"637",42990,NA,"Marcia Pharmacy","217 East 106th Street","New York","NY",10029,NA,"Pharmacy","open",NA,NA,NA,40.79141,-73.94388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"638",43021,NA,"Rite Aid Pharmacy 01711","408 Grand Street","New York","NY",100024702,NA,"Pharmacy","open",NA,NA,NA,40.71599,-73.98634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"639",43028,NA,"Duane Reade","95 Wall St","New York","NY",10005,NA,"Pharmacy","not participating",NA,NA,NA,40.70493,-74.00749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"640",43044,NA,"Loisaida Drugs And Surgical","273 E 3rd Street","New York","NY",100096934,NA,"Pharmacy","open",NA,NA,NA,40.72166,-73.98031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"641",43053,NA,"Duane Reade","49 E 52nd St","New York","NY",10022,NA,"Pharmacy","unknown",NA,NA,NA,40.75899,-73.97413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"642",43060,NA,"Duane Reade","55 E 55th St","New York","NY",10022,NA,"Pharmacy","not participating",NA,NA,NA,40.76264,-73.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"643",43065,NA,"Town Drug And Surgical","1009 Columbus Ave","New York","NY",10025,NA,"Pharmacy","unknown",NA,NA,NA,40.80124,-73.96118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"644",43067,NA,"Rx Center","2325 1st Ave","New York","NY",100353604,NA,"Pharmacy","not participating",NA,NA,NA,40.79812,-73.93408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"645",43119,NA,"Viva Pharmacy Inc","1494 Saint Nicholas Ave","New York","NY",100334022,NA,"Pharmacy","not participating",NA,NA,NA,40.82485,-73.94427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"646",43123,NA,"Medpharm Drug And Trading Inc","61 Catherine St","New York","NY",100381307,NA,"Pharmacy","open",NA,NA,NA,40.71106,-73.99765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"647",43132,NA,"Duane Reade","4 Park Ave","New York","NY",10016,NA,"Pharmacy","unknown",NA,NA,NA,40.74683,-73.98183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"648",43142,NA,"Town Drug And Surgical","428 West 59th Street","New York","NY",10019,NA,"Pharmacy","open",NA,NA,NA,40.77004,-73.98698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"649",43146,NA,"Madison Avenue Health Mart Pharmacy","1407 Madison Ave Frnt 1","New York","NY",100296930,NA,"Pharmacy","not participating",NA,NA,NA,40.78819,-73.95328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"650",43148,NA,"1699 Fancy Pharmacy Inc","131 Essex St","New York","NY",100022323,NA,"Pharmacy","not participating",NA,NA,NA,40.72004,-73.9876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"651",43159,NA,"Park West Pharmacy","463 Columbus Ave","New York","NY",100245147,NA,"Pharmacy","open",NA,NA,NA,40.784,-73.97376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"652",43160,NA,"Isham Broadway Pharmacy","4996 Broadway","New York","NY",10034,NA,"Pharmacy","not participating",NA,NA,NA,40.86822,-73.91824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"653",43164,NA,"Duane Reade #14131","1 Whitehall St","New York","NY",10004,NA,"Pharmacy","closed",NA,NA,NA,40.70379,-74.01301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"654",43181,NA,"Drug Loft Pharmacy","1412 Madison Ave","New York","NY",100296941,NA,"Pharmacy","open",NA,NA,NA,40.78837,-73.9535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"655",43189,NA,"Mahesh Drugs","731 White Plains Rd","New York","NY",10473,NA,"Pharmacy","open",NA,NA,NA,40.82034,-73.85814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"656",43210,NA,"Rite Way Drugs And Surgical","369 1st Ave","New York","NY",10010,NA,"Pharmacy","open",NA,NA,NA,40.73607,-73.97957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"657",43213,NA,"Walgreens #10135","298 First Ave","New York","NY",100091850,NA,"Pharmacy","open",NA,NA,NA,40.7333,-73.98078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"658",43235,NA,"Uptown Chemist","4027 Broadway St","New York","NY",10032,NA,"Pharmacy","not participating",NA,NA,NA,40.84204,-73.93948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"659",43239,NA,"Mannings Pharmacy","13-17 Elizabeth St","New York","NY",100134803,NA,"Pharmacy","not participating",NA,NA,NA,40.71605,-73.9974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"660",43249,NA,"Duane Reade","100 West 57th Street","New York","NY",100193910,NA,"Pharmacy","open",NA,NA,NA,40.76432,-73.9776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"661",43253,NA,"Lenox Terrace Pharmacy","20 W 135th St","New York","NY",100372534,NA,"Pharmacy","open",NA,NA,NA,40.81309,-73.93887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"662",43266,NA,"Vim Pharmacy","39 Sherman Ave","New York","NY",100401701,NA,"Pharmacy","open",NA,NA,NA,40.86262,-73.92814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"663",43267,NA,"Ivan Pharmacy","691 Columbus Ave","New York","NY",100257002,NA,"Pharmacy","open",NA,NA,NA,40.79132,-73.96854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"664",43275,NA,"Chateau Drug And Homecare","181 Amsterdam Ave","New York","NY",100235024,NA,"Pharmacy","not participating",NA,NA,NA,40.77616,-73.98319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"665",43277,NA,"Metro Drugs","931 Lexington Ave","New York","NY",10065,NA,"Pharmacy","open",NA,NA,NA,40.76807,-73.96379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"666",68598,NA,"Corby Chemists","988 1st Ave","New York","NY",100224105,NA,"Pharmacy","not participating",NA,NA,NA,40.75644,-73.96406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"667",68602,NA,"Ct Health Castle Corp.","86 Bowery","New York","NY",100134615,NA,"Pharmacy","not participating",NA,NA,NA,40.71712,-73.99574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"668",68613,NA,"Ethical Drug Inc","1265 St Nicholas Ave","New York","NY",10033,NA,"Pharmacy","open",NA,NA,NA,40.85129,-73.93476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"669",68614,NA,"Buy-Rite Pharmacy V","139 Centre St Retail #4","New York","NY",100134408,NA,"Pharmacy","open",NA,NA,NA,40.71745,-74.00059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"670",68628,NA,"Grand Health Pharmacy Inc.","349 Grand St","New York","NY",100024628,NA,"Pharmacy","unknown",NA,NA,NA,40.71675,-73.98959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"671",68631,NA,"Chelsea Royal Care Pharmacy, Inc.","154 9th Ave","New York","NY",100114904,NA,"Pharmacy","unknown",NA,NA,NA,40.74423,-74.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"672",68651,NA,"Twins Pharmacy","1538 Saint Nicholas Ave","New York","NY",100332605,NA,"Pharmacy","open",NA,NA,NA,40.82485,-73.94427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"673",68653,NA,"Duane Reade","455 W 37th St","New York","NY",100184081,NA,"Pharmacy","open",NA,NA,NA,40.75643,-73.99735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"674",68656,NA,"Norwood Pharmacy Llc","2490 Frederick Douglass Blvd","New York","NY",100302792,NA,"Pharmacy","not participating",NA,NA,NA,40.81523,-73.94725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"675",68660,NA,"8th Ave Pharmacy","2830 Frederick Douglass Blvd","New York","NY",100392115,NA,"Pharmacy","open",NA,NA,NA,40.82599,-73.93944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"676",68665,NA,"Elm Drugs","56 7th Ave","New York","NY",100116672,NA,"Pharmacy","open",NA,NA,NA,40.73831,-74.00008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"677",68671,NA,"Dunbar Pharmacy","2580 7th Ave (Adam Clayton Powell Jr Blvd)","New York","NY",10039,NA,"Pharmacy","not participating",NA,NA,NA,40.82432,-73.93731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"678",68689,NA,"Erxcity Corp.","185 Canal St","New York","NY",100134537,NA,"Pharmacy","unknown",NA,NA,NA,40.71701,-73.99785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"679",68691,NA,"West Village Pharmacy","275 7th Avenue 12th Floor","New York","NY",10001,NA,"Pharmacy","open",NA,NA,NA,40.74562,-73.99431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"680",68694,NA,"Riverside Pharmacy","2920 Frederick Douglass Blvd","New York","NY",100391610,NA,"Pharmacy","not participating",NA,NA,NA,40.82877,-73.93736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"681",68695,NA,"Harlem Rx","102 W 116th St","New York","NY",10026,NA,"Pharmacy","open",NA,NA,NA,40.80206,-73.95019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"682",68696,NA,"Century Pharmacy","302a Grand St","New York","NY",100024465,NA,"Pharmacy","open",NA,NA,NA,40.7176,-73.99163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"683",68698,NA,"Cvs Pharmacy","81 Eighth Avenue","New York","NY",10011,NA,"Pharmacy","open",NA,NA,NA,40.74092,-73.99977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"684",68705,NA,"Duane Reade","2069 Broadway","New York","NY",100232803,NA,"Pharmacy","open",NA,NA,NA,40.77846,-73.98228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"685",68711,NA,"Abc Pharmacy","17 East Broadway","New York","NY",10002,NA,"Pharmacy","not participating",NA,NA,NA,40.71337,-73.99703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"686",68721,NA,"Forever Health Pharmacy","244 Grand St.","New York","NY",10002,NA,"Pharmacy","open",NA,NA,NA,40.71838,-73.99423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"687",68728,NA,"Healthsource Pharmacy","1000 1st Ave At 55th Street","New York","NY",100224105,NA,"Pharmacy","open",NA,NA,NA,40.75687,-73.96389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"688",68730,NA,"Duane Reade","1111 Third Ave","New York","NY",100656702,NA,"Pharmacy","open",NA,NA,NA,40.76458,-73.96301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"689",68742,NA,"H & C Chemists Inc.","1299 1st Ave","New York","NY",100215503,NA,"Pharmacy","open",NA,NA,NA,40.76647,-73.95719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"690",68755,NA,"Sy Pharmacy Inc","241 W 116th St","New York","NY",10026,NA,"Pharmacy","not participating",NA,NA,NA,40.7974,-73.93832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"691",68760,NA,"Duane Reade","1550 3rd Ave","New York","NY",101283105,NA,"Pharmacy","not participating",NA,NA,NA,40.77965,-73.95349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"692",68764,NA,"Prime Essentials Llc","345 Broadway","New York","NY",10013,NA,"Pharmacy","not participating",NA,NA,NA,40.71676,-74.00434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"693",68768,NA,"Cureways","2201 Amsterdam Ave","New York","NY",100322512,NA,"Pharmacy","unknown",NA,NA,NA,40.84042,-73.93629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"694",68786,NA,"A.m. Pharmacy Ii, Inc","219 Grand Street","New York","NY",10013,NA,"Pharmacy","open",NA,NA,NA,40.71872,-73.99589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"695",68787,NA,"Tisane Pharmacy","340 E 86th St","New York","NY",100284661,NA,"Pharmacy","not participating",NA,NA,NA,40.77709,-73.9503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"696",68790,NA,"Cvs Pharmacy","300 Park Ave. South","New York","NY",10010,NA,"Pharmacy","open",NA,NA,NA,40.73979,-73.98687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"697",68794,NA,"Harlem Pharmacy & Surgicals","531 Lenox Ave","New York","NY",10037,NA,"Pharmacy","open",NA,NA,NA,40.81528,-73.94033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"698",68803,NA,"Duane Reade","575 Lexington Ave","New York","NY",100226102,NA,"Pharmacy","open",NA,NA,NA,40.75732,-73.97159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"699",68822,NA,"E Care Pharmacy Corp","48 Mott St","New York","NY",100135011,NA,"Pharmacy","not participating",NA,NA,NA,40.71538,-73.99853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"700",68826,NA,"Abacus Pharmacy","168 2nd Ave","New York","NY",100035754,NA,"Pharmacy","not participating",NA,NA,NA,40.7301,-73.98632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"701",68829,NA,"West 142nd Street Pharmacy Corp","3471 Broadway","New York","NY",100315628,NA,"Pharmacy","unknown",NA,NA,NA,40.82431,-73.95225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"702",68832,NA,"City Drugs","1752 1st Ave","New York","NY",101285217,NA,"Pharmacy","open",NA,NA,NA,40.77983,-73.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"703",68847,NA,"St Teresa Pharmacy Corp","3849 10th Ave","New York","NY",100341850,NA,"Pharmacy","not participating",NA,NA,NA,40.86372,-73.91938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"704",68849,NA,"Santa Isabel Pharmacy Inc","145 Sherman Ave","New York","NY",10034,NA,"Pharmacy","not participating",NA,NA,NA,40.86437,-73.92338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"705",68856,NA,"Lc Pharmacy Inc","75 E Broadway South Building","New York","NY",100026007,NA,"Pharmacy","not participating",NA,NA,NA,40.71359,-73.99417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"706",68859,NA,"Pollock & Bailey Pharmacy","1032 1st Ave","New York","NY",100222902,NA,"Pharmacy","not participating",NA,NA,NA,40.75783,-73.96304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"707",68865,NA,"Peoples Pharmacy","77 Mott St","New York","NY",100134884,NA,"Pharmacy","open",NA,NA,NA,40.71644,-73.99812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"708",68871,NA,"Sss Pharmacy Inc","66 Nagle Ave","New York","NY",10040,NA,"Pharmacy","open",NA,NA,NA,40.86028,-73.92877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
