"","X","drg_definition","id.x","name","address","city","state","zip","hospital_referral_region_hrr_description","total_discharges","average_covered_charges","average_total_payments","average_medicare_payments","county","ny_metro"
"2830",113845,"244 - Permanent Cardiac Pacemaker Implant W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",21,155669.05,17109.81,14553.19,"Bergen","Y"
"2831",113846,"246 - Perc Cardiovasc Proc W Drug-Eluting Stent W Mcc Or 4+ Vessels/Stents",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",36,177268.86,25847.94,23121.5,"Bergen","Y"
"2832",113847,"247 - Perc Cardiovasc Proc W Drug-Eluting Stent W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",77,120719.44,17154.86,15088.68,"Bergen","Y"
"2833",113848,"252 - Other Vascular Procedures W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",37,178011.57,26656.84,25083.05,"Bergen","Y"
"2834",113849,"253 - Other Vascular Procedures W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",33,146640.7,21189.42,19191.64,"Bergen","Y"
"2835",113850,"254 - Other Vascular Procedures W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",15,77734.4,14227.27,12744.87,"Bergen","Y"
"2836",113851,"264 - Other Circulatory System O.r. Procedures",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",22,116448.05,21684.73,20185.82,"Bergen","Y"
"2837",113852,"266 - Endovascular Cardiac Valve Replacement W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",21,605392.14,64886.67,63299.48,"Bergen","Y"
"2838",113853,"267 - Endovascular Cardiac Valve Replacement W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",68,499814.29,50232.78,49114.59,"Bergen","Y"
"2839",113854,"269 - Aortic And Heart Assist Procedures Except Pulsation Balloon W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",17,269144.18,31973.53,29714.24,"Bergen","Y"
"2840",113855,"270 - Other Major Cardiovascular Procedures W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",20,319783.35,40216.35,38137.6,"Bergen","Y"
"2841",113856,"271 - Other Major Cardiovascular Procedures W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",24,197415.58,25545.75,22474.21,"Bergen","Y"
"2842",113857,"274 - Percutaneous Intracardiac Procedures W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",30,193222.97,20642.97,18399.7,"Bergen","Y"
"2843",113858,"280 - Acute Myocardial Infarction, Discharged Alive W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",47,98268.83,13374.49,11716.19,"Bergen","Y"
"2844",113859,"281 - Acute Myocardial Infarction, Discharged Alive W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",23,63058.7,8368.04,6987.3,"Bergen","Y"
"2845",113860,"282 - Acute Myocardial Infarction, Discharged Alive W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",20,44168.65,6285.3,4779.95,"Bergen","Y"
"2846",113861,"286 - Circulatory Disorders Except Ami, W Card Cath W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",28,107628.18,17905.21,16474.14,"Bergen","Y"
"2847",113862,"287 - Circulatory Disorders Except Ami, W Card Cath W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",37,76351.76,9774.57,8223.08,"Bergen","Y"
"2848",113863,"291 - Heart Failure & Shock W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",193,75890.1,11938.77,10490.37,"Bergen","Y"
"2849",113864,"292 - Heart Failure & Shock W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",64,50685.47,7908.78,6636.8,"Bergen","Y"
"2850",113865,"293 - Heart Failure & Shock W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",37,45556.51,5677.27,3990.97,"Bergen","Y"
"2851",113866,"300 - Peripheral Vascular Disorders W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",20,55871.5,8345.7,7014.4,"Bergen","Y"
"2852",113867,"305 - Hypertension W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,25822.18,5696.55,4399.36,"Bergen","Y"
"2853",113868,"308 - Cardiac Arrhythmia & Conduction Disorders W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",26,85453.38,9759.19,8056.5,"Bergen","Y"
"2854",113869,"309 - Cardiac Arrhythmia & Conduction Disorders W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",52,45125.65,6495.9,5039.44,"Bergen","Y"
"2855",113870,"310 - Cardiac Arrhythmia & Conduction Disorders W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",23,25296.96,4859.52,3381.17,"Bergen","Y"
"2856",113871,"312 - Syncope & Collapse",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",60,39490.17,6549.8,5155.47,"Bergen","Y"
"2857",113872,"313 - Chest Pain",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",27,35459.11,5830.74,4164.93,"Bergen","Y"
"2858",113873,"314 - Other Circulatory System Diagnoses W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",17,90588.47,15636.18,14540.53,"Bergen","Y"
"2859",113874,"329 - Major Small & Large Bowel Procedures W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",27,242161.52,37125.37,34377.41,"Bergen","Y"
"2860",113875,"330 - Major Small & Large Bowel Procedures W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",45,124320.98,20253.07,17868.76,"Bergen","Y"
"2861",113876,"331 - Major Small & Large Bowel Procedures W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",27,77010.56,13607.93,11268.15,"Bergen","Y"
"2862",113877,"372 - Major Gastrointestinal Disorders & Peritoneal Infections W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",20,66318.9,9210.35,7727.25,"Bergen","Y"
"2863",113878,"375 - Digestive Malignancy W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,81411.91,10407.64,9215.73,"Bergen","Y"
"2864",113879,"377 - G.i. Hemorrhage W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",33,129628.39,14704.88,13196.7,"Bergen","Y"
"2865",113880,"378 - G.i. Hemorrhage W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",121,61728.7,8288.19,6723.88,"Bergen","Y"
"2866",113881,"379 - G.i. Hemorrhage W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",14,44038.29,5864.07,4014.43,"Bergen","Y"
"2867",113882,"389 - G.i. Obstruction W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",27,58646.04,7026.56,5532.89,"Bergen","Y"
"2868",113883,"390 - G.i. Obstruction W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",24,43174.71,5233.96,3817.5,"Bergen","Y"
"2869",113884,"391 - Esophagitis, Gastroent & Misc Digest Disorders W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",21,107231,10881.71,9136.52,"Bergen","Y"
"2870",113885,"392 - Esophagitis, Gastroent & Misc Digest Disorders W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",106,49851.73,6468.01,4792.84,"Bergen","Y"
"2871",113886,"393 - Other Digestive System Diagnoses W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",20,133655.15,14506.4,11678.45,"Bergen","Y"
"2872",113887,"394 - Other Digestive System Diagnoses W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",37,60746.19,8087.05,6387.11,"Bergen","Y"
"2873",113888,"395 - Other Digestive System Diagnoses W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",18,58290.33,6253.56,3776.44,"Bergen","Y"
"2874",113889,"417 - Laparoscopic Cholecystectomy W/O C.d.e. W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",12,154479.67,21144.5,19129,"Bergen","Y"
"2875",113890,"418 - Laparoscopic Cholecystectomy W/O C.d.e. W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",21,86008.48,13589.95,11872.62,"Bergen","Y"
"2876",113891,"419 - Laparoscopic Cholecystectomy W/O C.d.e. W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",23,74859.09,10482.61,8481.22,"Bergen","Y"
"2877",113892,"435 - Malignancy Of Hepatobiliary System Or Pancreas W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",14,123251.86,14563.86,12885,"Bergen","Y"
"2878",113893,"439 - Disorders Of Pancreas Except Malignancy W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",17,49546.29,7399,6048.06,"Bergen","Y"
"2879",113894,"441 - Disorders Of Liver Except Malig,Cirr,Alc Hepa W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,75589.91,15468.73,14019.55,"Bergen","Y"
"2880",113895,"444 - Disorders Of The Biliary Tract W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",14,84947.14,13288.64,11548.93,"Bergen","Y"
"2881",113896,"460 - Spinal Fusion Except Cervical W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",90,197219.2,33132.57,28320.73,"Bergen","Y"
"2882",113897,"469 - Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extrem",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",12,188195.67,24322.25,22491.25,"Bergen","Y"
"2883",113898,"470 - Major Joint Replacement Or Reattachment Of Lower Extremity W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",264,140151.55,16653.95,14592.13,"Bergen","Y"
"2884",113899,"473 - Cervical Spinal Fusion W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",15,154008,19044.8,14720.4,"Bergen","Y"
"2885",113900,"480 - Hip & Femur Procedures Except Major Joint W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",19,163652.16,23834.42,21912.68,"Bergen","Y"
"2886",113901,"481 - Hip & Femur Procedures Except Major Joint W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",62,112292.5,16260.02,14326.73,"Bergen","Y"
"2887",113902,"536 - Fractures Of Hip & Pelvis W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",34,43253.82,6089.21,4637.88,"Bergen","Y"
"2888",113903,"543 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",18,73175.33,8621.06,6963.56,"Bergen","Y"
"2889",113904,"544 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",13,42806.31,6615.62,5132.15,"Bergen","Y"
"2890",113905,"552 - Medical Back Problems W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",61,49247.3,7301.36,5806.13,"Bergen","Y"
"2891",113906,"554 - Bone Diseases & Arthropathies W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",22,50760.95,6372.64,4694.36,"Bergen","Y"
"2892",113907,"563 - Fx, Sprn, Strn & Disl Except Femur, Hip, Pelvis & Thigh W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",33,43579.36,6517.97,5088.15,"Bergen","Y"
"2893",113908,"565 - Other Musculoskeletal Sys & Connective Tissue Diagnoses W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",12,37873.58,8020.67,6517.75,"Bergen","Y"
"2894",113909,"602 - Cellulitis W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,75806,12017.64,10472.55,"Bergen","Y"
"2895",113910,"603 - Cellulitis W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",96,47279.68,7192.27,5499.93,"Bergen","Y"
"2896",113911,"605 - Trauma To The Skin, Subcut Tiss & Breast W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",19,50249.21,6988.21,5312.05,"Bergen","Y"
"2897",113912,"637 - Diabetes W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,122065.55,13068.64,10660.73,"Bergen","Y"
"2898",113913,"638 - Diabetes W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",22,49526.32,7088.55,5614.41,"Bergen","Y"
"2899",113914,"640 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",27,62627.81,9631.19,8147.44,"Bergen","Y"
"2900",113915,"641 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",66,44596.67,6194.05,4768.35,"Bergen","Y"
"2901",113916,"644 - Endocrine Disorders W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",15,40040.47,8072.87,6792.6,"Bergen","Y"
"2902",113917,"669 - Transurethral Procedures W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",14,69193.29,10842.79,9491.29,"Bergen","Y"
"2903",113918,"673 - Other Kidney & Urinary Tract Procedures W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",13,174749.23,27139.77,25230.69,"Bergen","Y"
"2904",113919,"682 - Renal Failure W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",59,88598.32,12455.76,10738.22,"Bergen","Y"
"2905",113920,"683 - Renal Failure W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",65,61154.14,7834.83,6413.35,"Bergen","Y"
"2906",113921,"684 - Renal Failure W/O Cc/Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",21,37607.1,5342.86,4272.1,"Bergen","Y"
"2907",113922,"689 - Kidney & Urinary Tract Infections W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",45,71925.16,9007.47,7314.6,"Bergen","Y"
"2908",113923,"690 - Kidney & Urinary Tract Infections W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",111,47096.63,6588.61,5176.97,"Bergen","Y"
"2909",113924,"694 - Urinary Stones W/O Esw Lithotripsy W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",18,46797.83,6323.83,4943.39,"Bergen","Y"
"2910",113925,"698 - Other Kidney & Urinary Tract Diagnoses W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",50,78739.86,12360.32,11051.3,"Bergen","Y"
"2911",113926,"699 - Other Kidney & Urinary Tract Diagnoses W Cc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",19,61273.68,8365,6798.16,"Bergen","Y"
"2912",113927,"811 - Red Blood Cell Disorders W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",13,117941.15,12437.23,9044.62,"Bergen","Y"
"2913",113928,"812 - Red Blood Cell Disorders W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",28,56275.11,7397.96,5709.93,"Bergen","Y"
"2914",113929,"853 - Infectious & Parasitic Diseases W O.r. Procedure W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",31,244172.9,37118.13,34739.9,"Bergen","Y"
"2915",113930,"856 - Postoperative Or Post-Traumatic Infections W O.r. Proc W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,175824.36,32499.45,30629.82,"Bergen","Y"
"2916",113931,"862 - Postoperative & Post-Traumatic Infections W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",12,99280.42,14830.17,13634.42,"Bergen","Y"
"2917",113932,"864 - Fever",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,59974.73,7169.27,6128.91,"Bergen","Y"
"2918",113933,"866 - Viral Illness W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",11,50602.45,6536.09,5234.45,"Bergen","Y"
"2919",113934,"870 - Septicemia Or Severe Sepsis W Mv >96 Hours",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",17,378341.24,48780.06,45503.18,"Bergen","Y"
"2920",113935,"871 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",430,96874.19,14222.37,12558.69,"Bergen","Y"
"2921",113936,"872 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",126,66068.75,8716.64,6992.15,"Bergen","Y"
"2922",113937,"884 - Organic Disturbances & Intellectual Disability",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",18,79742.72,9562.11,8025.83,"Bergen","Y"
"2923",113938,"885 - Psychoses",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",76,121083.72,11395.8,7624.24,"Bergen","Y"
"2924",113939,"897 - Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",16,56695.56,6545.31,4901.06,"Bergen","Y"
"2925",113940,"917 - Poisoning & Toxic Effects Of Drugs W Mcc",310045,"Englewood Hospital And Medical Center","350 ENGLE ST","Englewood","NJ",7631,"NJ - Hackensack",12,88212.75,11785.17,10167.83,"Bergen","Y"
