id,name,address,city,state,zip,telephone,type,status,population,county,country,lat,long,naics_code,naics_desc,source,sourcedate,val_date,website,alt_name,owner,beds,trauma,helipad,overall_type
35332209,Uf Health Jacksonville,655 W 8th St,Jacksonville,FL,32209,(904) 244-0411,General Acute Care,open,603,Duval,USA,30.3485052390001,-81.664274824,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://ufhealthjax.org/,NA,Non-Profit,603,LEVEL I,Y,hospital
44132214,Naval Jacksonville Hospital,2080 Child St,Jacksonville,FL,32214,(904) 542-4677,Military,open,64,Duval,USA,30.20883704,-81.684105775,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2013-11-08T00:00:00.000Z,http://www.med.navy.mil/SITES/NAVALHOSPITALJAX/Pages/default.aspx,NA,Government - Federal,64,NA,N,hospital
22634748,Leesburg Rehabilitation Hospital,700 N Palmetto St,Leesburg,FL,34748,(352) 323-5695,General Acute Care,open,90,Lake,USA,28.818101859,-81.874400217,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.cfhalliance.org/services-rehab-acute.html,NA,Non-Profit,90,NA,N,hospital
41233136,University Of Miami Hospital And Clinics,1475 Nw 12th Ave,Miami,FL,33136,(305) 243-1000,Special,open,40,Miami-Dade,USA,25.7887970560001,-80.214560032,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.uhealthsystem.com,NA,Non-Profit,40,NA,Y,hospital
10202135,Franciscan Children's Hospital & Rehab Center,30 Warren Street,Boston,MA,2135,(617) 254-3800,Children,open,112,Suffolk,USA,42.3499728210001,-71.142631044,622110,"Children's Hospitals, General",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-08-16T00:00:00.000Z,2016-08-01T00:00:00.000Z,http://franciscanchildrens.org/,NA,Non-Profit,112,NA,N,hospital
92151334,Avera Holy Family Hospital,826 North 8th Street,Estherville,IA,51334,(712) 362-2631,Critical Access,open,25,Emmet,USA,43.409986668,-94.8336579159999,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.avera-holyfamily.org,NA,Non-Profit,25,LEVEL IV,Y,hospital
93052040,Mercy Medical Center-Dyersville,1111 3rd Street Sw,Dyersville,IA,52040,(563) 875-7101,Critical Access,open,25,Dubuque,USA,42.4756271380001,-91.130535681,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.mercydubuque.com/mercy-dyersville,NA,Not Available,25,LEVEL IV,Y,hospital
93950616,Floyd County Memorial Hospital,800 11th St,Charles City,IA,50616,(641) 228-6830,Critical Access,open,25,Floyd,USA,43.051454645,-92.683643714,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.fcmc.us.com/,NA,Government - Local,25,LEVEL IV,Y,hospital
21532808,Aspire Health Partners Inc,1800 Mercy Dr,Orlando,FL,32808,(407) 875-3700,Psychiatric,open,90,Orange,USA,28.5676328920001,-81.434244883,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://aspirehealthpartners.com/,NA,Non-Profit,90,NA,Y,hospital
31433952,Bayfront Health Port Charlotte,2500 Harbor Blvd,Port Charlotte,FL,33952,(941) 766-4122,General Acute Care,open,254,Charlotte,USA,26.988925185,-82.0956902579999,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.charlotteregional.com/locations/peace-river-regional-medical-center,NA,Proprietary,254,NA,Y,hospital
6333950,Bayfront Health Punta Gorda,809 E Marion Ave,Punta Gorda,FL,33950,(941) 637-3128,General Acute Care,open,280,Charlotte,USA,26.9409464170001,-82.040277401,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.rmchealth.com,NA,Proprietary,280,NA,Y,hospital
36533578,St. Joseph's Hospital South,6901 Simmons Loop,Riverview,FL,33578,(813) 302-8001,General Acute Care,open,114,Hillsborough,USA,27.787781212,-82.34510464,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2016-04-13T00:00:00.000Z,https://www.baycare.org/sjhs,NA,Non-Profit,114,NA,Y,hospital
36833544,Florida Hospital Wesley Chapel,2600 Bruce B Downs Blvd,Wesley Chapel,FL,33544,(813) 929-5000,General Acute Care,open,145,Pasco,USA,28.195624133,-82.351142607,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2016-04-13T00:00:00.000Z,https://www.floridahospital.com/wesley-chapel,NA,Non-Profit,145,NA,Y,hospital
36933543,North Tampa Behavioral Health,29910 Sr 56,Wesley Chapel,FL,33543,(813) 333-0000,Psychiatric,open,126,Pasco,USA,28.2003665390001,-82.3238114179999,622210,Psychiatric And Substance Abuse Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2016-04-13T00:00:00.000Z,http://www.northtampabehavioralhealth.com/,NA,Proprietary,126,NA,N,hospital
32533880,Winter Haven Women's Hospital,101 Ave O Se,Winter Haven,FL,33880,(863) 294-7010,General Acute Care,open,61,Polk,USA,28.0089756850001,-81.7261778559999,622110,General Medical And Surgical Hospitals,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2018-08-15T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.winterhavenhospital.org/facilities/rcwi/,NA,Non-Profit,61,NA,N,hospital
13652627,Fort Madison Community Hospital,5445 Avenue O,Fort Madison,IA,52627,(319) 372-6530,General Acute Care,open,50,Lee,USA,40.625806771,-91.384313374,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.fmchosp.com,NA,Non-Profit,50,LEVEL III,Y,hospital
7250201,Story County Hospital North,640 6th Street,Nevada,IA,50201,(515) 382-2111,General Acute Care,open,17,Story,USA,42.017098268,-93.452764762,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-19T00:00:00.000Z,http://www.storymedical.org,NA,Government - Local,17,NA,N,hospital
6150248,Story City Memorial Hospital,812 Elm Avenue,Story City,IA,50248,(515) 733-5121,General Acute Care,closed,25,Story,USA,42.1900792550001,-93.5941180569999,622110,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,2016-04-19T00:00:00.000Z,NOT AVAILABLE,NA,Government - Local,25,NA,N,hospital
4850501,Trinity Regional Hospital,802 South Kenyon Road,Fort Dodge,IA,50501,(515) 573-3101,General Acute Care,open,200,Webster,USA,42.492210175,-94.192179572,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.unitypoint.org/fortdodge/Default.aspx,NA,Non-Profit,200,LEVEL III,Y,hospital
94650126,Hansen Family Hospital,920 South Oak Street,Iowa Falls,IA,50126,(641) 648-4631,Critical Access,open,35,Hardin,USA,42.5006957530001,-93.2606865559999,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,http://www.hansenfamilyhospital.com/,NA,Not Available,35,NA,Y,hospital
95052205,Jones Regional Medical Center,1795 Highway 64 East,Anamosa,IA,52205,(319) 462-6131,Critical Access,open,22,Jones,USA,42.1015127470001,-91.262614849,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-15T00:00:00.000Z,NOT AVAILABLE,NA,Not Available,22,LEVEL IV,Y,hospital
10450219,Pella Regional Health Center,404 Jefferson Street,Pella,IA,50219,(641) 628-3150,Critical Access,open,25,Marion,USA,41.4130032400001,-92.910922564,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-18T00:00:00.000Z,http://www.pellahealth.org,NA,Non-Profit,25,LEVEL III,Y,hospital
17351250,Sioux Center Health,1101 9th St Se,Sioux Center,IA,51250,(712) 722-8107,Critical Access,open,21,Sioux,USA,43.0684930370001,-96.15806865,622110,General Medical And Surgical Hospitals,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,2016-04-18T00:00:00.000Z,http://siouxcenterhealth.org/,NA,Non-Profit,21,NA,Y,hospital
1783276,Caribou Memorial Hospital And Living Center,300 South Third West,Soda Springs,ID,83276,(208) 547-3341,General Acute Care,open,25,Caribou,USA,42.6530107070001,-111.614568102,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.cariboumemorial.org,NA,Government - Local,25,NA,Y,hospital
155983647,St. Luke's Elmore,895 North 6th East,Mountain Home,ID,83647,(208) 587-8401,Critical Access,open,25,Elmore,USA,43.13889106,-115.693596287,622110,General Medical And Surgical Hospitals,http://healthandwelfare.idaho.gov/Portals/0/Medical/LicensingCertification/AlphaHospital.pdf,2018-08-09T00:00:00.000Z,2015-05-30T00:00:00.000Z,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-elmore-medical-center,NA,Non-Profit,25,NA,Y,hospital
9547303,Meridian Services Corp,2401 W University Ave,Muncie,IN,47303,(765) 751-5377,Psychiatric,open,16,Delaware,USA,40.196783483,-85.414812362,622210,Psychiatric And Substance Abuse Hospitals,http://www.in.gov/isdh/reports/QAMIS/hosdir,2018-08-16T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.meridianhs.org,NA,Not Available,16,NA,Y,hospital
105,Reid Hospital-Er,Chester Blvd,Richmond,IN,47374,(765) 983-3144,General Acute Care,closed,NA,Wayne,USA,39.8452419130001,-84.886344516,622110,General Medical And Surgical Hospitals,http://www.in.gov/isdh/reports/QAMIS/hosdir/,2015-01-05T00:00:00.000Z,2016-04-28T00:00:00.000Z,http://www.reidhospital.org/,NA,Not Available,NA,NA,N,hospital
966725,Mercy Hospital Columbus,220 N Pennsylvania Avenue,Columbus,KS,66725,(620) 429-2545,Critical Access,open,18,Cherokee,USA,37.172567671,-94.84313905,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2016-04-28T00:00:00.000Z,https://www.mercy.net/practice/mercy-hospital-columbus,mercy maude norton hospital,Proprietary,18,NA,N,hospital
167410,Memorial Hospital,511 Ne 10th St,Abilene,KS,67410,(785) 263-6610,Critical Access,open,112,Dickinson,USA,38.9253529430001,-97.205967254,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-01-09T00:00:00.000Z,http://www.mhsks.org,hospital district no. 1 of dickinson county,Government - District/Authority,112,NA,Y,hospital
1066901,Cloud County Health Center,1100 Highland Drive,Concordia,KS,66901,(785) 243-1234,Critical Access,open,25,Cloud,USA,39.5655372640001,-97.673492457,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.cchc.com,cloud county health center inc,Non-Profit,25,NA,Y,hospital
1167042,Susan B Allen Memorial Hospital,720 W Central St,El Dorado,KS,67042,(316) 321-3300,General Acute Care,open,68,Butler,USA,37.8182842100001,-96.858900297,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sbamh.com,susan b allen mem hospital,Non-Profit,68,NA,N,hospital
3267526,Ellinwood District Hospital,605 N Main Street,Ellinwood,KS,67526,(620) 564-2548,Critical Access,open,25,Barton,USA,38.3603282070001,-98.5806494719999,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.ellinwood.org,great plains health alliance inc,Non-Profit,25,NA,Y,hospital
3367439,Ellsworth County Medical Center,1604 Aylward Avenue,Ellsworth,KS,67439,(785) 472-3111,Critical Access,open,25,Ellsworth,USA,38.7427109720001,-98.219660483,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.ellinwood.org,ellsworth county medical center,Non-Profit,25,NA,Y,hospital
11002138,Spaulding Hospital For Continuing Med Care Cambridge,1575 Cambridge Street,Cambridge,MA,2138,(617) 876-4344,Rehabilitation,open,180,Middlesex,USA,42.3753221040001,-71.106943456,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-08-16T00:00:00.000Z,2016-08-01T00:00:00.000Z,http://spauldingrehab.org/locations/cambridge-ma/,NA,Non-Profit,180,NA,N,hospital
5766439,Horton Community Hospital,240 West 18th Street,Horton,KS,66439,(785) 486-2642,Critical Access,open,25,Brown,USA,39.6732742200001,-95.530493809,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-01-09T00:00:00.000Z,http://www.horton-hospital.com,northeast kansas center for health & wellness,Proprietary,25,NA,N,hospital
6067951,Stevens County Hospital,1006 S Jackson,Hugoton,KS,67951,(620) 544-6178,Critical Access,open,100,Stevens,USA,37.1711117420001,-101.349186295,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.healthcarefor the heartland.org,stevens county hospital,Government - Local,100,NA,N,hospital
6766112,Select Specialty Hospital Of Ks City,1731 North 90th Street,Kansas City,KS,66112,(913) 596-7220,Long Term Care,open,40,Wyandotte,USA,39.124313887,-94.786855643,622310,Specialty (Except Psychiatric And Substance Abuse) Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-03-13T00:00:00.000Z,http://www.selectspecialtyhospitals.com,select specialty  hospital kansas city inc,Proprietary,40,NA,Y,hospital
8667455,Lincoln County Hospital,624 N Second,Lincoln,KS,67455,(785) 524-4403,Critical Access,open,14,Lincoln,USA,39.045411836,-98.143890584,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-01-09T00:00:00.000Z,http://www.lchospital.org/,lincoln county hospital,Government - Local,14,NA,N,hospital
8367861,Wichita County Health Center,211 E Earl Street,Leoti,KS,67861,(620) 375-2233,General Acute Care,open,37,Wichita,USA,38.475344482,-101.355078305,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.wichitacountyhealthcenter.com,wichita county health center,Government - Local,37,NA,N,hospital
7467068,Kingman Community Hospital,750 W Ave D,Kingman,KS,67068,(620) 532-3147,Critical Access,open,25,Kingman,USA,37.6476486760001,-98.123219981,622110,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2018-08-16T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.kchks.com,ninnescah valley health systems inc,Non-Profit,25,LEVEL IV,Y,hospital
13501085,Western Massachusetts Hospital,91 East Mountain Rd,Westfield,MA,1085,(413) 562-4131,Long Term Care,open,100,Hampden,USA,42.110369732,-72.700910118,622310,Specialty (Except Psychiatric And Substance Abuse) Hospitals,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-08-16T00:00:00.000Z,2016-08-02T00:00:00.000Z,http://www.mass.gov/eohhs/gov/departments/dph/programs/hospitals/western-massachusetts-hospital.html,NA,Government - State,100,NA,N,hospital
771832,De Queen Medical Center,1306 West Collin Raye Drive,De Queen,AR,71832,(870) 642-7572,Critical Access,open,35,Sevier,USA,34.0481007920001,-94.3525828419999,622110,General Medical And Surgical Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.dequeenhospital.com,NA,Proprietary,35,NA,Y,hospital
8272923,Valley Behavioral Health System,10301 Mayo Road,Barling,AR,72923,(479) 494-5700,Psychiatric,open,75,Sebastian,USA,35.3413375270001,-94.31306819,622210,Psychiatric And Substance Abuse Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.vistahealthservices.com,NA,Proprietary,75,NA,N,hospital
7572031,Ozark Health,2500 Highway 65 South,Clinton,AR,72031,(501) 745-7000,Critical Access,open,25,Van Buren,USA,35.5755098700001,-92.452930107,622110,General Medical And Surgical Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.ozarkhealthinc.com,NA,Non-Profit,25,NA,Y,hospital
8172019,Rivendell Behavioral Health Services,100 Rivendell Drive,Benton,AR,72019,(501) 316-1255,Psychiatric,open,77,Saline,USA,34.613845978,-92.532931331,622210,Psychiatric And Substance Abuse Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.rivendellofarkansas.com,NA,Proprietary,77,NA,N,hospital
3472401,St. Bernards Behavioral Health,2712 East Johnson Avenue,Jonesboro,AR,72401,(870) 932-2800,Psychiatric,open,60,Craighead,USA,35.8522148230001,-90.669789258,622210,Psychiatric And Substance Abuse Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sbrmc.com/,NA,Non-Profit,60,NA,N,hospital
3672401,St. Bernards Medical Center,225 East Jackson Avenue,Jonesboro,AR,72401,(870) 972-4100,General Acute Care,open,378,Craighead,USA,35.8364980210001,-90.702618582,622110,General Medical And Surgical Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.sbrmc.com/,NA,Non-Profit,378,LEVEL III,Y,hospital
971635,Ashley County Medical Center,1015 Unity Road,Crossett,AR,71635,(870) 364-4111,Critical Access,open,33,Ashley,USA,33.138454159,-91.9387990499999,622110,General Medical And Surgical Hospitals,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,2018-08-08T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.acmconline.org,NA,Non-Profit,33,LEVEL IV,Y,hospital
