id,name,telephone,address,city,state,zip,county,emergtitle,emergtel,emergext,naics_code,naics_desc,long,lat,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,overall_type
10993781,Stafford Occupational Health And Urgent Care Medical Clinic,281-980-1901,"3832 Greenbriar Drive,  ",Stafford,TX,77477,Fort Bend,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.5673208,29.6332305,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11528072,Convenient Care Clinic,662-578-2030,"555 State Highway 6 East,  ",Batesville,MS,38606,Panola,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.9374739,34.3100655,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10192135,Eureka Community Hospital - Urgent Care,309-467-2371,"101 South Major Street,  ",Eureka,IL,61530,Woodford,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.2713091,40.7210642,NAVTEQ,2006Q3,ONENTITY,YES,TGS,UC_1413,urgent care
11524656,Plains Regional Medical Group Walk In Clinic,575-769-7577,"2200 West 21st Street,  ",Clovis,NM,88101,Curry,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-103.2361501,34.42029,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467924,Guardian Urgent Care,303-455-6345,"1 Broadway, Building A Suite 100",Denver,CO,80203,Denver,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.9878792,39.7171152,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11241536,Kingwood Urgent Care And Special Clinic,281-360-7502,"2601 West Lake Houston Parkway,  ",Kingwood,TX,77339,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.1809267,30.0436758,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11524704,Chands Medical Office,573-756-7880,"1031 East Karsch Boulevard,  ",Farmington,MO,63640,St Francois,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.4037133,37.7790196,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11524689,Convenient Health Care,573-547-3232,"624 Old Saint Marys Road,  ",Perryville,MO,63775,Perry,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.8691073,37.7315758,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10470382,East Valley Urgent Care,480-471-6404,"3200 South Gilbert Road,  ",Chandler,AZ,85286,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.7898644,33.2575403,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10421674,Proctor First Care,309-689-3030,"3915 Barring Trace,  ",Peoria,IL,61615,Peoria,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.6551064,40.7701222,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1510,urgent care
10422687,Family Medical Clinic Of Crystal Springs,601-892-3063,"104 West Railroad Avenue,  ",Crystal Springs,MS,39059,Copiah,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.3590561,31.9874531,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10193758,Lourdes After Hours,337-981-5085,"2130 Kaliste Saloom Road,  ",Lafayette,LA,70508,Lafayette,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.0399185,30.1654921,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1791,urgent care
11241571,Walk-In Medical Clinic,816-795-9911,"18675 East 39th Street South, Suite M",Independence,MO,64057,Jackson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.3619768,39.0472004,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193238,Nextcare Urgent Care - Mesa,800-819-8566,"1066 North Power Road,  ",Mesa,AZ,85205,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.6850201,33.4356734,NAVTEQ,2008Q1,ONENTITY,NO,TGS,UC_0158,urgent care
10193250,Scottsdale Urgent Care,480-423-1917,"7350 East Stetson Drive,  ",Scottsdale,AZ,85251,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9223735,33.4999361,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0176,urgent care
11513045,Heart Of Texas Internal Medicine - Brownwood,325-643-3300,"109 South Park Drive,  ",Brownwood,TX,76801,Brown,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.9967962,31.6793543,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421267,Market Place Medical Clinic,501-224-0794,"11400 Huron Lane,  ",Little Rock,AR,72211,Pulaski,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.4001265,34.7667765,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0081,urgent care
10842339,Gold Canyon Urgent Care,480-982-3691,"6820 South Kings Ranch Road,  ",Gold Canyon,AZ,85218,Pinal,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.4594465,33.3530053,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11521742,Healthtrac Walk In Clinic,719-269-1136,"127 Justice Center Road, Suite J",Canon City,CO,81212,Fremont,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.1840759,38.4459498,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421748,Gidden Medical Clinic,225-296-5125,"3907 South Sherwood Forest Boulevard,  ",Baton Rouge,LA,70816,East Baton Rouge,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.0511799,30.4170623,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1803,urgent care
11528055,Concentra Medical Center Urgent Care - Val Vista,480-545-1398,"1959 South Val Vista Drive,  ",Mesa,AZ,85204,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.7519274,33.3800477,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467908,High Desert Clinic,520-459-8915,"77 East Fry Boulevard,  ",Sierra Vista,AZ,85635,Cochise,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.2992571,31.5550033,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467907,Urgent Care Express - Gilbert,480-855-9400,"920 East Williams Field Road,  ",Gilbert,AZ,85295,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.7702896,33.3069608,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843809,Primacare Medical Center - North Dallas,972-980-6753,"7910 Belt Line Road,  ",Dallas,TX,75254,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7710551,32.9502837,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192203,Lake After Hours - Drusilla,225-924-3906,"3333 Drusilla Lane,  ",Baton Rouge,LA,70809,East Baton Rouge,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.0878663,30.4194634,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467911,Concentra Urgent Care - Tucson North,520-293-7250,"2005 West Ruthrauff Road, Suite 111",Tucson,AZ,85705,Pima,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.0105221,32.2937788,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193756,Urgent Care And Family Medicine,225-755-0095,"1962 Oneal Lane,  ",Baton Rouge,LA,70816,East Baton Rouge,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.0092117,30.4397954,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1788,urgent care
11513119,Mercy After Hours - Northwest,405-749-7099,"8325 Northwest Expressway Street,  ",Oklahoma City,OK,73162,Oklahoma,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.661979,35.5691677,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422179,Plano Medical Center,972-208-2900,"2105 West Spring Creek Parkway, Suite A 300",Plano,TX,75023,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7346735,33.0594745,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3458,urgent care
10422190,Immedicare Clinic Of Plano,972-596-9666,"3100 Independence Parkway, Suite 103",Plano,TX,75075,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7523442,33.0390876,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3491,urgent care
10422210,Primacare Medical Center - West Plano,972-733-0095,"5076 West Plano Parkway,  ",Plano,TX,75093,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8000536,33.0160273,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3539,urgent care
10843555,Lake Charles Medical And Surgical Clinic Urgent Care,337-310-2273,"4320 Lake Street,  ",Lake Charles,LA,70605,Calcasieu,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.2328621,30.1800957,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843906,Concentra Medical Center - Kenner,504-468-1506,"1600 Williams Boulevard,  ",Kenner,LA,70062,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.2421872,29.9877895,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844362,Doctors After Hours,504-885-8700,"5236 Veterans Boulevard,  ",Metairie,LA,70006,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.1981525,30.0052473,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513126,Le Bonheur Urgent Care Center - Cordova,901-758-6000,"8035 Club Parkway,  ",Cordova,TN,38016,Shelby,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.7941923,35.1614831,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844177,Velocity Care,318-798-3763,"7045 Youree Drive,  ",Shreveport,LA,71105,Caddo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.715813,32.4431529,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422234,Family Medical Clinic - North Dallas,214-358-0090,"9991 Marsh Lane,  ",Dallas,TX,75220,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8566151,32.8800029,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3599,urgent care
10193663,Galesburg Clinic Prompt Care,309-343-1000,"1707 North Henderson Street,  ",Galesburg,IL,61401,Knox,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.3824989,40.9687362,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1448,urgent care
10193221,Casa Grande Regional Medical Center - Urgent Care,520-316-0688,"1676 East Mcmurray Boulevard,  ",Casa Grande,AZ,85222,Pinal,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.714781,32.8846543,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0115,urgent care
10843191,Velo Medical Urgent Care,520-298-9887,"50 East Croydon Park Road,  ",Tucson,AZ,85705,Pima,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.9693778,32.290633,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843195,Nextcare Urgent Care - Old Spanish Trail,520-731-3666,"9525 East Old Spanish Trail, Suite 101",Tucson,AZ,85748,Pima,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.788588,32.2083116,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194405,Business Health Express Care Clinic,501-525-9675,"154 Cornerstone Boulevard,  ",Hot Springs,AR,71913,Garland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.0552894,34.4609092,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0123,urgent care
10193493,Urgent Care Of Colorado,303-904-2600,"9116 West Bowles Avenue, Suite 3a",Littleton,CO,80123,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.1008292,39.6088811,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0820,urgent care
10843221,Desert Valley Urgent Care,480-659-2759,"250 West Chandler Heights Road,  ",Chandler,AZ,85248,Maricopa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8443769,33.2335544,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844421,University Of Missouri Urgent Care,573-882-1662,"1101 Hospital Drive,  ",Columbia,MO,65212,Boone,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.3249449,38.9388276,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197111,Intermountain Health Care - Memorial Instacare,801-464-7777,"2000 South 900 East,  ",Salt Lake City,UT,84105,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8657232,40.7264388,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10467909,Concentra Urgent Care - Tucson,520-889-9574,"4600 South Park Avenue, Suite 6",Tucson,AZ,85714,Pima,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-110.9565965,32.1679712,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10467992,Lake After Hours - Perkins,225-819-8857,"12525 Perkins Road,  ",Baton Rouge,LA,70810,East Baton Rouge,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-91.0786642,30.3702558,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11531224,Mercy After Hours - Canadian County,405-749-7099,"520 South Mustang Road,  ",Yukon,OK,73099,Canadian,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.7234247,35.4600974,NAVTEQ,2008Q1,ONENTITY,NO,TGS, ,urgent care
10843356,Family Walk In Clinic,970-330-3412,"900 14th Street,  ",Greeley,CO,80631,Weld,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.6930191,40.4168105,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10425807,Concentra Urgent Care - Las Cruces,505-524-8888,"2170 East Lohman Avenue,  ",Las Cruces,NM,88001,Dona Ana,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.7556284,32.3112641,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197586,Morgan Health Center,801-829-3426,"166 North State Street,  ",Morgan,UT,84050,Morgan,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.6781964,41.0382267,NAVTEQ,2008Q1,BLOCKFACE, ,TGS, ,urgent care
10198425,Surgery Center At Park Meadows Limited Liability Company,303-799-6465,"9218 East Kimmer Drive, Suite 101",Lone Tree,CO,80124,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.8822235,39.5519883,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198426,Colorado Spine Center,303-783-6600,"10450 Park Meadows Drive, Suite 200",Lone Tree,CO,80124,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.8738327,39.5369576,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198429,North Denver Endoscopy Center,303-252-0083,"10001 North Washington Street,  ",Thornton,CO,80229,Adams,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.9783584,39.8783932,NAVTEQ,2006Q3,ONENTITY, ,TGS, ,urgent care
11241567,Childrens Mercy Northland,816-413-2500,"501 Northwest Barry Road,  ",Kansas City,MO,64155,Clay,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.5869503,39.2442336,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843409,Associates In Family Medicine,970-204-0300,"3519 Richmond Drive,  ",Fort Collins,CO,80526,Larimer,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0982192,40.5385611,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843531,Concentra Urgent Care - Colorado Springs South,719-390-1727,"2322 South Academy Boulevard,  ",Colorado Springs,CO,80916,El Paso,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7590772,38.7975937,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843276,Mediserve Walk In Clinic,479-442-0006,"1188 North Salem Road, Suite 6",Fayetteville,AR,72704,Washington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.20757,36.079424,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10195378,Loveland First Care,970-669-6000,"295 East 29th Street,  ",Loveland,CO,80538,Larimer,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0741636,40.4219796,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0797,urgent care
10843369,Med-X Urgent Care,970-242-6339,"1060 Orchard Avenue, Suite N",Grand Junction,CO,81501,Mesa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-108.5542222,39.0849581,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10198432,North Colorado Surgery Center Limited Liability Company,970-506-6700,"2000 70th Avenue,  ",Greeley,CO,80634,Weld,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7921563,40.4064427,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198433,Aberdeen Ambulatory Surgical Center Limited Liability Company,719-565-2000,"650 Dittmer Avenue,  ",Pueblo,CO,81005,Pueblo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.6500395,38.2646091,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198434,Audubon Ambulatory Surgery Center,719-867-7500,"3030 North Circle Drive,  ",Colorado Springs,CO,80909,El Paso,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7941461,38.8730745,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198437,Northwest Regional Ambulatory Surgery Center,303-328-3400,"10170 Church Ranch Way, Suite 110",Westminster,CO,80021,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0740478,39.8810544,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10198438,Surgery Center Of Fort Collins,970-494-4800,"1100 East Prospect Road,  ",Fort Collins,CO,80525,Larimer,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0574684,40.5673971,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10993797,Red Oak Urgent Care,972-617-7100,"119 State Highway 342,  ",Red Oak,TX,75154,Ellis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.804132,32.5119945,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844513,Saint John Urgent Care - Utica,918-748-1300,"1717 South Utica Avenue,  ",Tulsa,OK,74104,Tulsa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.9667086,36.1374846,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843212,Seventy West Express Care,501-760-2788,"1018 Airport Road, Winston Plaza",Hot Springs,AR,71913,Garland,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.1119853,34.479349,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843266,Concentra Medical Center - North Little Rock,501-945-0661,"3470 Landers Road,  ",North Little Rock,AR,72117,Pulaski,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-92.2279639,34.7857076,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843273,Access Urgent Care,479-527-9966,"2630 East Citizens Drive, Suite 3",Fayetteville,AR,72703,Washington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.1241844,36.089059,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421268,Mediserve Walk In Clinic,479-521-0200,"117 East Sycamore Street,  ",Fayetteville,AR,72703,Washington,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.1569653,36.0842038,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0082,urgent care
10421467,Plum Creek Medical Clinic - Urgent Care,303-688-6900,"410 South Wilcox Street,  ",Castle Rock,CO,80104,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.8631774,39.3638556,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0812,urgent care
10843264,20 Mile Urgent Care And Family Medicine,720-974-7210,"11355 South Parker Road, Suite 103",Parker,CO,80134,Douglas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7657173,39.5104362,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10421459,Greeley Medical Clinic - Urgent Care,970-350-2425,"1900 16th Street,  ",Greeley,CO,80631,Weld,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-104.7102651,40.4134318,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0780,urgent care
10843950,Immediate Medical Care Clinic,316-440-2565,"4722 West Kellogg Drive North,  ",Wichita,KS,67209,Sedgwick,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.3972115,37.6739452,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
